X,Y,Z,Label
-50,-115,818,O
-48,-120,819,O
-36,-108,824,O
-14,-79,807,O
-6,-65,793,O
-8,-47,810,O
6,-28,800,O
13,-7,793,O
8,22,797,O
16,49,789,O
12,76,753,O
0,96,729,O
9,132,729,O
10,163,712,O
27,175,693,O
46,172,670,O
59,199,679,O
61,208,721,O
117,223,719,O
129,244,716,O
141,266,770,O
175,294,816,O
206,297,850,O
237,313,894,O
274,307,900,O
278,347,925,O
294,361,925,O
320,375,938,O
305,385,964,O
315,404,987,O
286,396,968,O
271,394,978,O
278,398,986,O
295,407,1019,O
302,429,1020,O
311,441,1024,O
324,453,1018,O
330,469,1026,O
314,484,978,O
327,480,981,O
341,468,1030,O
346,444,1030,O
344,426,1020,O
349,432,1049,O
364,442,1058,O
352,464,1047,O
352,461,1054,O
376,455,1065,O
386,448,1032,O
378,439,999,O
387,426,997,O
390,401,1038,O
379,356,1092,O
388,317,1143,O
390,287,1128,O
381,242,1152,O
383,232,1128,O
363,240,1079,O
357,255,1025,O
343,292,960,O
354,321,903,O
350,325,891,O
366,308,935,O
384,238,1019,O
397,187,1059,O
394,129,1063,O
397,92,1053,O
389,119,1033,O
407,145,994,O
414,194,975,O
436,217,952,O
445,233,957,O
468,197,964,O
472,176,1016,O
488,110,1062,O
498,70,1088,O
488,52,1099,O
474,54,1113,O
466,77,1077,O
483,77,1079,O
485,67,1105,O
480,25,1123,O
469,-1,1121,O
455,-12,1117,O
452,3,1109,O
451,42,1122,O
454,68,1110,O
448,93,1087,O
451,99,1086,O
456,84,1095,O
440,74,1070,O
429,68,1082,O
414,49,1073,O
422,67,1039,O
423,91,1008,O
412,106,991,O
413,130,989,O
408,154,987,O
412,150,981,O
409,147,969,O
399,141,978,O
395,153,957,O
387,155,986,O
396,160,995,O
388,158,984,O
388,168,983,O
386,136,980,O
365,120,965,O
352,115,990,O
353,105,988,O
339,102,1004,O
330,97,1001,O
332,86,1014,O
336,91,1026,O
320,101,1035,O
336,85,1052,O
342,80,1056,O
339,61,1050,O
336,41,1069,O
344,41,1061,O
352,64,1075,O
349,78,1066,O
348,55,1069,O
335,49,1057,O
313,54,1047,O
308,59,1048,O
295,44,1050,O
294,49,1039,O
275,42,1049,O
278,-1,1053,O
260,-12,1032,O
265,-39,1054,O
233,-58,1039,O
217,-75,1041,O
212,-69,1051,O
210,-59,1052,O
211,-62,1058,O
207,-67,1058,O
207,-80,1056,O
211,-82,1057,O
209,-92,1064,O
210,-104,1069,O
197,-129,1061,O
190,-156,1065,O
166,-139,1045,O
143,-137,1016,O
136,-106,1004,O
118,-99,962,O
95,-115,913,O
65,-139,923,O
54,-151,898,O
54,-169,912,O
46,-195,930,O
62,-188,930,O
61,-153,932,O
54,-120,886,O
57,-101,851,O
38,-91,807,O
29,-96,792,O
33,-61,781,O
8,-95,809,O
4,-144,840,O
-17,-195,895,O
-4,-205,913,O
12,-177,910,O
19,-125,901,O
33,-77,868,O
33,-38,843,O
22,-18,843,O
46,-4,863,O
33,-27,896,O
17,-67,940,O
3,-95,985,O
6,-89,969,O
-3,-51,971,O
15,-8,938,O
10,31,934,O
-4,36,921,O
-25,20,925,O
-38,20,911,O
-48,21,907,O
-51,-6,947,O
-47,-9,984,O
-41,4,995,O
-32,17,966,O
-32,32,956,O
-31,56,919,O
-44,78,864,O
-62,75,867,O
-91,92,865,O
-111,108,866,O
-125,127,855,O
-122,147,841,O
-105,160,868,O
-113,192,861,O
-100,250,880,O
-85,306,887,O
-82,324,862,O
-82,331,843,O
-83,330,877,O
-55,325,903,O
-59,301,938,O
-42,292,975,O
-43,238,1036,O
-44,216,1033,O
-61,236,1040,O
-49,246,1015,O
-40,255,1014,O
-63,262,990,O
-67,253,979,O
-77,222,985,O
-93,208,969,O
-82,205,998,O
-77,186,1036,O
-73,169,1020,O
-67,159,1028,O
-62,147,1045,O
-65,150,1030,O
-61,171,1031,O
-52,189,1016,O
-35,163,1023,O
-44,134,1042,O
-37,79,1059,O
-47,51,1063,O
-39,33,1054,O
-45,39,1037,O
-41,53,1023,O
-32,64,1020,O
18,-32,903,O
29,-41,876,O
23,-52,904,O
29,-82,932,O
37,-96,925,O
32,-124,901,O
17,-152,921,O
22,-170,926,O
16,-134,942,O
27,-98,935,O
26,-61,914,O
29,-30,898,O
40,-15,876,O
53,-5,853,O
59,13,849,O
62,45,831,O
66,89,794,O
85,95,802,O
93,109,823,O
116,125,814,O
113,132,828,O
126,162,835,O
129,185,845,O
125,183,841,O
137,195,866,O
135,197,835,O
144,220,805,O
139,239,789,O
153,286,826,O
167,308,838,O
169,333,848,O
171,307,844,O
167,306,865,O
164,310,860,O
182,303,869,O
196,280,913,O
219,260,916,O
210,268,891,O
207,257,888,O
200,297,895,O
193,349,894,O
193,387,877,O
189,419,869,O
186,440,863,O
212,431,878,O
242,402,881,O
252,356,878,O
234,349,891,O
244,368,915,O
247,392,923,O
254,438,935,O
278,467,918,O
292,474,943,O
298,443,951,O
321,400,968,O
327,343,983,O
334,328,988,O
326,332,992,O
330,307,1022,O
353,292,1042,O
334,318,1044,O
366,349,1038,O
379,379,1003,O
408,378,1026,O
413,328,1077,O
411,281,1079,O
399,255,1054,O
391,253,1041,O
381,275,1020,O
364,298,972,O
373,313,960,O
397,337,963,O
438,342,979,O
440,316,990,O
465,301,981,O
454,264,1006,O
481,258,1034,O
498,218,1100,O
513,185,1118,O
506,140,1129,O
501,141,1124,O
503,157,1089,O
503,170,1107,O
521,181,1135,O
531,157,1123,O
521,142,1110,O
508,153,1080,O
510,151,1064,O
500,144,1079,O
508,163,1047,O
507,174,1015,O
502,161,1039,O
491,133,1011,O
484,115,977,O
467,112,974,O
472,125,962,O
488,97,1004,O
507,88,1067,O
516,76,1085,O
514,77,1084,O
522,67,1101,O
514,86,1078,O
529,117,1026,O
536,116,995,O
548,130,959,O
553,140,940,O
518,135,951,O
497,122,992,O
488,112,1018,O
520,134,1023,O
509,148,1025,O
499,125,1000,O
490,121,978,O
488,111,942,O
472,91,936,O
461,81,966,O
450,62,970,O
435,69,988,O
428,52,1021,O
417,49,1007,O
390,45,1029,O
380,46,1033,O
366,14,1015,O
215,24,993,O
295,-55,990,O
285,-57,971,O
301,-72,1025,O
311,-86,1010,O
311,-110,1041,O
342,-115,1033,O
361,-118,1027,O
385,-105,1043,O
409,-70,1074,O
429,-49,1079,O
426,-48,1109,O
393,-47,1106,O
371,-75,1087,O
320,-106,1070,O
298,-138,1059,O
275,-157,1007,O
260,-148,1006,O
244,-131,1032,O
236,-162,1077,O
244,-187,1073,O
252,-159,1094,O
261,-129,1078,O
259,-113,1060,O
256,-128,1053,O
233,-161,1052,O
182,-180,994,O
161,-128,953,O
127,-88,939,O
135,-86,936,O
101,-97,896,O
102,-105,883,O
92,-126,903,O
73,-102,913,O
87,-108,926,O
108,-117,947,O
95,-130,949,O
87,-121,939,O
91,-117,865,O
83,-97,867,O
68,-90,892,O
67,-81,883,O
49,-79,877,O
61,-118,892,O
64,-155,931,O
56,-151,924,O
65,-131,925,O
70,-102,923,O
81,-71,877,O
71,-54,855,O
50,-57,888,O
45,-56,907,O
29,-53,896,O
21,-108,915,O
22,-168,948,O
19,-186,966,O
3,-171,964,O
2,-123,951,O
-4,-41,890,O
24,36,878,O
23,87,834,O
17,100,798,O
20,69,837,O
4,-56,978,O
-9,-138,1030,O
20,-138,1084,O
69,-30,1033,O
106,79,956,O
119,173,889,O
122,175,854,O
96,158,857,O
81,155,868,O
68,141,861,O
45,101,895,O
33,89,933,O
11,121,920,O
6,196,927,O
16,278,911,O
12,330,851,O
-10,351,861,O
-31,348,855,O
-50,318,890,O
-62,326,927,O
-53,317,948,O
-42,340,974,O
-24,351,968,O
-20,355,932,O
-17,373,909,O
-17,409,927,O
-8,407,927,O
-12,390,924,O
1,343,946,O
-9,287,960,O
-6,276,944,O
5,271,937,O
6,293,933,O
7,316,947,O
40,327,960,O
39,294,983,O
35,250,1022,O
24,217,1039,O
27,200,1039,O
30,194,1017,O
20,209,981,O
26,198,961,O
24,213,994,O
33,175,1009,O
20,163,998,O
29,133,1018,O
17,121,1032,O
22,121,1024,O
16,141,1034,O
30,152,1003,O
26,150,948,O
5,108,960,O
21,122,985,O
23,106,968,O
23,99,964,O
29,62,997,O
32,54,1020,O
38,27,1039,O
31,5,1020,O
41,18,976,O
44,32,1003,O
57,32,1009,O
72,32,1005,O
74,-115,971,O
82,-115,917,O
95,-112,898,O
83,-86,852,O
99,-52,841,O
122,-5,862,O
131,28,862,O
131,41,831,O
125,55,795,O
140,74,815,O
145,82,896,O
176,126,918,O
205,124,870,O
170,131,833,O
187,130,789,O
183,166,782,O
202,208,787,O
222,247,799,O
234,291,812,O
244,322,843,O
267,323,871,O
281,292,898,O
272,269,951,O
279,241,925,O
262,239,892,O
266,261,840,O
287,299,819,O
287,339,825,O
292,373,846,O
303,359,879,O
287,333,903,O
274,312,882,O
251,331,859,O
248,350,879,O
245,378,881,O
256,379,856,O
257,399,839,O
281,412,866,O
303,400,897,O
292,387,891,O
282,373,876,O
265,390,908,O
250,389,902,O
246,393,918,O
265,406,881,O
279,419,862,O
300,438,838,O
313,441,815,O
325,439,772,O
341,453,767,O
372,458,790,O
371,469,799,O
380,456,794,O
395,436,840,O
444,417,857,O
474,381,894,O
492,335,958,O
507,315,971,O
508,292,976,O
515,253,1010,O
513,260,990,O
561,273,953,O
607,293,1024,O
626,309,1049,O
638,292,1015,O
630,254,982,O
619,226,953,O
639,177,922,O
624,189,962,O
648,183,1016,O
658,159,1160,O
668,133,1175,O
649,124,1178,O
632,136,1159,O
616,148,1078,O
609,161,989,O
622,170,961,O
629,177,983,O
622,141,1033,O
609,86,1074,O
599,58,1068,O
597,42,1074,O
609,63,1060,O
596,78,995,O
601,83,1004,O
611,59,1035,O
592,47,1086,O
586,19,1093,O
582,-7,1118,O
573,-32,1125,O
579,-20,1109,O
582,-9,1104,O
584,-10,1090,O
581,26,1101,O
587,49,1091,O
588,69,1060,O
588,72,1040,O
579,83,1033,O
592,62,1018,O
578,42,1021,O
582,20,1001,O
563,31,995,O
565,27,978,O
551,41,980,O
550,74,969,O
562,95,982,O
551,109,988,O
547,106,960,O
529,99,974,O
519,75,991,O
510,59,983,O
488,53,996,O
487,47,1025,O
472,59,1037,O
476,55,1061,O
460,46,1091,O
461,33,1072,O
451,28,1059,O
446,20,1058,O
428,30,1056,O
418,57,1014,O
411,31,1006,O
381,12,985,O
363,-12,983,O
353,-9,991,O
342,4,989,O
336,-8,1019,O
315,-18,1014,O
315,-30,985,O
316,-27,954,O
311,16,929,O
309,-2,953,O
320,-83,1010,O
298,-214,1124,O
262,-277,1162,O
262,-245,1130,O
270,-136,1027,O
291,-70,966,O
280,-53,916,O
257,-98,878,O
229,-161,926,O
207,-205,933,O
202,-219,950,O
199,-202,953,O
205,-204,909,O
189,-184,863,O
161,-151,860,O
174,-124,856,O
147,-140,860,O
141,-133,842,O
115,-175,894,O
105,-210,883,O
93,-230,869,O
94,-218,912,O
106,-180,887,O
93,-147,856,O
82,-119,865,O
70,-116,850,O
48,-133,852,O
27,-151,895,O
19,-156,893,O
14,-154,917,O
17,-128,927,O
14,-104,913,O
14,-71,897,O
6,-48,918,O
-4,-15,889,O
2,-35,905,O
-6,-100,955,O
-24,-145,962,O
-29,-153,959,O
-20,-114,916,O
2,-47,885,O
13,9,865,O
9,22,818,O
3,20,800,O
-7,20,787,O
-37,-30,802,O
-66,-49,823,O
-60,-38,857,O
-51,-1,884,O
-40,66,882,O
-28,123,865,O
-23,163,850,O
-34,156,856,O
-52,141,847,O
-52,124,874,O
-64,117,934,O
-70,134,922,O
-72,170,961,O
-47,245,926,O
-52,316,900,O
-47,363,873,O
-48,393,890,O
-39,419,908,O
-31,410,923,O
-27,380,931,O
-23,373,980,O
-16,371,967,O
5,398,973,O
10,405,975,O
23,404,991,O
34,401,1029,O
34,388,1046,O
39,318,1068,O
47,265,1073,O
41,259,1072,O
36,254,1051,O
38,268,1033,O
36,243,1039,O
18,204,1016,O
-3,157,991,O
4,126,1025,O
13,133,1053,O
10,102,1051,O
-5,89,1061,O
-6,67,1053,O
-14,51,1003,O
-25,65,979,O
-22,54,967,O
-14,29,955,O
-22,9,959,O
-27,-5,959,O
-47,-35,977,O
-35,-71,995,O
-37,-85,999,O
-52,-71,988,O
-35,-54,990,O
-28,-49,993,O
-30,-52,990,O
-22,-77,987,O
-16,-116,981,O
-18,-115,972,O
-11,-123,988,O
-6,-139,991,O
-10,-146,1028,O
-2,-138,983,O
-7,-120,939,O
-4,-104,956,O
7,-76,907,O
-18,-69,914,O
17,5,906,O
16,20,913,O
11,36,911,O
10,47,884,O
44,77,853,O
48,117,815,O
82,158,792,O
106,179,767,O
120,173,741,O
133,177,719,O
140,196,716,O
141,235,739,O
153,262,764,O
180,289,773,O
206,286,777,O
207,259,821,O
212,228,855,O
231,200,833,O
226,201,808,O
219,210,833,O
213,237,866,O
215,265,888,O
210,279,878,O
225,298,907,O
224,303,903,O
231,303,891,O
240,306,892,O
247,295,880,O
257,286,859,O
270,322,867,O
294,362,881,O
312,403,880,O
324,415,865,O
345,428,854,O
351,438,870,O
364,443,870,O
404,437,907,O
394,442,931,O
397,426,906,O
387,405,923,O
394,410,911,O
394,431,903,O
388,468,870,O
389,463,801,O
408,496,756,O
399,497,740,O
428,458,740,O
430,423,814,O
458,341,903,O
482,267,994,O
494,199,1095,O
529,167,1151,O
566,107,1140,O
556,107,1098,O
540,116,1074,O
575,77,1053,O
543,74,1098,O
567,86,1173,O
587,71,1187,O
590,23,1276,O
593,-25,1337,O
596,-15,1294,O
598,18,1279,O
606,11,1278,O
590,20,1215,O
568,63,1207,O
579,96,1140,O
564,97,1069,O
553,126,1064,O
557,125,1119,O
578,115,1120,O
581,114,1134,O
584,102,1078,O
570,112,1053,O
551,94,1061,O
571,126,1033,O
571,122,1034,O
596,115,1040,O
576,71,1036,O
563,40,1077,O
568,48,1121,O
596,72,1098,O
580,78,1112,O
589,88,1051,O
596,60,998,O
583,62,1033,O
584,51,1042,O
575,47,1041,O
570,20,1100,O
576,32,1087,O
588,27,1085,O
585,31,1099,O
579,33,1113,O
581,12,1051,O
556,-33,1042,O
540,-49,1047,O
533,-40,1028,O
522,-44,1039,O
524,-60,1036,O
510,-65,1042,O
512,-83,1057,O
493,-74,1053,O
478,-76,1051,O
477,-116,1058,O
451,-147,1037,O
431,-158,976,O
422,-140,971,O
405,-131,985,O
383,-118,1019,O
391,-122,1019,O
353,-127,1010,O
339,-154,1010,O
318,-166,1029,O
319,-160,1018,O
306,-124,1038,O
310,-104,1015,O
300,-89,977,O
289,-67,979,O
278,-39,995,O
284,-27,971,O
277,-7,962,O
260,-58,1031,O
250,-84,1058,O
248,-111,1059,O
232,-73,1071,O
250,6,1034,O
255,54,979,O
241,71,919,O
212,43,872,O
166,20,862,O
160,-57,905,O
113,-182,1027,O
91,-226,1057,O
112,-194,1015,O
138,-85,939,O
133,-3,876,O
130,17,864,O
120,-1,885,O
102,-35,876,O
77,-56,878,O
66,-93,928,O
70,-111,952,O
61,-117,938,O
63,-126,943,O
46,-90,921,O
43,-53,884,O
28,-15,841,O
10,-20,855,O
10,-30,888,O
-6,-10,915,O
3,-41,925,O
-8,-71,955,O
-19,-93,962,O
-15,-55,952,O
6,16,898,O
18,43,871,O
15,58,835,O
8,35,839,O
9,38,803,O
-8,18,782,O
-10,-5,787,O
-5,-50,805,O
-38,-71,851,O
-19,-78,880,O
-25,-16,863,O
-14,74,834,O
-7,116,834,O
-18,135,830,O
-36,151,857,O
-54,144,837,O
-75,180,858,O
-78,191,881,O
-76,220,916,O
-68,274,891,O
-63,333,881,O
-64,358,890,O
-86,382,899,O
-95,398,899,O
-100,399,882,O
-104,416,900,O
-100,411,893,O
-97,417,916,O
-73,432,931,O
-62,407,971,O
-46,387,1024,O
-52,369,1011,O
-42,368,1035,O
-30,350,1018,O
-42,343,995,O
-38,347,997,O
-34,332,971,O
-45,329,967,O
-46,299,980,O
-62,265,977,O
-57,224,1004,O
-68,221,989,O
-73,196,1012,O
-68,176,1000,O
-60,157,995,O
-67,146,1020,O
-66,128,1020,O
-93,-131,848,O
-92,-135,818,O
-95,-155,795,O
-88,-151,767,O
-88,-141,772,O
-96,-122,765,O
-86,-92,780,O
-55,-88,793,O
-55,-62,802,O
-48,-58,809,O
-49,-47,801,O
-24,-45,794,O
-2,-38,782,O
-8,-10,748,O
4,-6,702,O
0,56,690,O
22,113,728,O
43,166,765,O
59,207,746,O
79,220,750,O
108,209,738,O
149,219,750,O
157,223,728,O
193,242,739,O
204,282,745,O
209,306,740,O
243,354,757,O
269,411,766,O
285,434,775,O
301,441,808,O
323,408,793,O
324,395,799,O
331,405,827,O
348,426,797,O
327,442,758,O
351,484,794,O
371,513,819,O
393,532,884,O
430,538,938,O
475,516,1013,O
496,493,1065,O
497,483,1120,O
493,485,1125,O
488,495,1093,O
474,524,1051,O
485,531,1020,O
496,555,1007,O
528,576,1051,O
549,558,1099,O
548,533,1097,O
535,473,1117,O
537,421,1154,O
549,392,1165,O
534,394,1154,O
549,384,1126,O
525,396,1083,O
523,386,1057,O
539,390,1035,O
545,367,1050,O
559,350,1080,O
555,336,1075,O
578,326,1068,O
563,283,1058,O
569,250,1083,O
558,232,1083,O
555,229,1042,O
540,235,1031,O
545,226,1041,O
551,225,1024,O
555,215,1033,O
543,171,1037,O
534,138,1072,O
525,152,1080,O
519,157,1055,O
511,184,1010,O
519,214,999,O
523,229,976,O
515,223,984,O
515,203,965,O
498,181,1006,O
491,194,1020,O
473,208,1022,O
478,230,1029,O
495,258,1037,O
504,251,1065,O
502,226,1056,O
492,182,1049,O
498,164,1085,O
507,165,1076,O
504,154,1056,O
496,174,1024,O
500,165,1032,O
504,167,1056,O
509,154,1049,O
500,135,1053,O
495,133,1042,O
486,124,1045,O
478,134,1009,O
472,138,1001,O
467,126,982,O
475,129,997,O
476,121,989,O
472,104,1006,O
480,93,1010,O
447,77,978,O
423,73,948,O
420,96,946,O
410,101,914,O
387,104,925,O
348,102,943,O
340,83,917,O
318,66,941,O
298,62,953,O
280,39,987,O
271,10,990,O
273,13,1029,O
277,-3,1048,O
269,-4,1036,O
256,0,1014,O
287,24,1033,O
284,28,1036,O
288,43,1021,O
292,49,1020,O
289,37,1063,O
306,-50,1116,O
293,-81,1137,O
282,-74,1097,O
293,-6,1071,O
299,61,1023,O
280,89,985,O
278,62,959,O
234,64,966,O
214,61,971,O
203,39,934,O
174,-12,945,O
150,-93,1039,O
147,-137,1087,O
146,-125,1070,O
171,-63,1049,O
185,-18,974,O
163,28,905,O
168,65,872,O
164,109,774,O
157,140,767,O
144,80,779,O
135,-80,908,O
68,-160,1054,O
96,-172,1084,O
128,-99,1038,O
174,26,955,O
191,87,905,O
157,94,832,O
127,72,828,O
116,55,813,O
110,48,783,O
97,22,830,O
107,24,859,O
80,22,859,O
76,39,854,O
90,80,845,O
100,102,821,O
86,110,781,O
67,122,791,O
78,99,751,O
38,64,791,O
14,38,832,O
6,7,870,O
-8,-2,909,O
-20,43,904,O
6,107,893,O
10,140,870,O
-5,140,867,O
-35,135,857,O
-53,140,859,O
-67,147,886,O
-60,164,934,O
-52,202,950,O
-41,270,954,O
-16,321,922,O
-8,332,932,O
-2,363,921,O
-5,385,898,O
-26,391,883,O
-27,427,865,O
-18,468,834,O
-14,514,837,O
10,560,855,O
41,561,860,O
57,541,916,O
57,517,919,O
68,481,958,O
67,457,988,O
78,442,985,O
92,408,975,O
93,383,996,O
105,339,1014,O
86,306,1056,O
82,276,1076,O
74,252,1076,O
66,240,1062,O
66,219,1060,O
58,201,1066,O
47,194,1038,O
30,180,983,O
23,185,968,O
20,172,984,O
27,162,982,O
20,119,999,O
10,98,1011,O
5,77,1023,O
-12,61,1039,O
-21,67,1017,O
1,74,993,O
23,-15,803,O
12,-11,823,O
33,-26,799,O
18,-22,792,O
29,-16,794,O
34,-15,813,O
44,11,783,O
83,40,778,O
93,54,763,O
117,86,738,O
137,109,683,O
135,153,654,O
125,201,658,O
162,270,648,O
187,311,623,O
209,388,621,O
241,433,639,O
262,466,652,O
278,469,693,O
285,455,743,O
279,437,795,O
311,419,830,O
292,419,852,O
284,423,904,O
315,448,904,O
341,484,905,O
369,488,932,O
395,489,937,O
403,482,952,O
402,471,973,O
402,474,969,O
402,492,969,O
388,511,919,O
420,513,906,O
451,517,938,O
485,472,1020,O
495,447,1079,O
505,417,1121,O
508,411,1131,O
514,424,1117,O
507,465,1108,O
528,470,1122,O
539,453,1165,O
539,460,1187,O
542,416,1205,O
533,385,1210,O
514,347,1155,O
500,370,1126,O
507,397,1079,O
513,397,1082,O
521,412,1074,O
524,374,1070,O
510,330,1076,O
508,299,1083,O
524,282,1077,O
529,280,1102,O
514,279,1089,O
507,301,1030,O
490,302,968,O
488,316,934,O
492,300,929,O
481,257,956,O
466,216,989,O
474,190,1024,O
465,184,1068,O
482,187,1064,O
487,195,1068,O
487,172,1068,O
486,138,1084,O
468,131,1126,O
473,147,1128,O
466,169,1115,O
472,182,1097,O
479,184,1108,O
477,187,1120,O
499,189,1101,O
491,178,1075,O
470,166,1042,O
449,170,1035,O
453,158,1053,O
453,135,1060,O
470,139,1073,O
459,127,1068,O
460,127,1054,O
457,116,1037,O
450,105,1030,O
421,100,1006,O
420,75,1020,O
422,51,1037,O
405,47,1032,O
398,47,1061,O
382,62,1070,O
377,61,1048,O
364,64,1043,O
354,50,1007,O
352,17,1020,O
337,33,1044,O
325,45,1025,O
326,62,1035,O
326,78,1052,O
334,94,1053,O
323,72,1069,O
309,53,1053,O
301,48,1035,O
290,50,1042,O
300,38,1011,O
282,44,1016,O
257,28,1020,O
264,-8,1051,O
245,-76,1092,O
227,-119,1101,O
206,-147,1147,O
217,-119,1127,O
219,-84,1091,O
203,-71,1005,O
174,-63,952,O
162,-56,916,O
151,-64,892,O
147,-103,892,O
124,-168,953,O
119,-215,998,O
125,-212,999,O
134,-138,967,O
172,-45,909,O
159,12,853,O
156,17,803,O
139,32,773,O
126,18,775,O
125,-21,782,O
78,-133,913,O
69,-202,958,O
86,-185,955,O
88,-101,908,O
117,-2,865,O
117,41,817,O
90,26,791,O
62,-5,758,O
46,-17,746,O
36,-55,833,O
44,-95,915,O
42,-99,947,O
63,-64,945,O
59,20,882,O
67,63,834,O
68,82,810,O
55,48,840,O
40,30,876,O
27,28,878,O
12,18,888,O
15,8,916,O
25,8,927,O
22,44,892,O
30,82,876,O
28,121,855,O
18,117,846,O
-25,92,863,O
-28,72,847,O
-30,63,878,O
-42,38,938,O
-42,50,912,O
-81,99,865,O
-67,169,867,O
-74,228,857,O
-85,271,849,O
-90,292,847,O
-88,302,863,O
-101,322,854,O
-99,355,882,O
-98,390,919,O
-80,423,965,O
-49,479,960,O
-21,509,955,O
7,504,971,O
19,514,991,O
47,495,994,O
52,490,1030,O
73,484,1048,O
90,469,1060,O
90,460,1049,O
96,458,1047,O
112,403,1045,O
99,367,1035,O
77,339,1015,O
62,305,1017,O
46,271,1035,O
30,255,1026,O
26,224,1021,O
21,212,1050,O
21,187,1033,O
9,172,1041,O
2,148,1026,O
-18,141,995,O
-24,126,966,O
-42,109,943,O
-55,96,947,O
-40,73,984,O
-33,48,1031,O
-41,23,1076,O
-21,15,1045,O
-17,30,1035,O
-10,45,1023,O
5,44,1007,O
15,24,1001,O
23,9,1023,O
8,-15,1007,O
24,2,1014,O
16,-7,990,O
31,-6,1016,O
29,14,1006,O
34,12,979,O
37,-6,968,O
24,-14,939,O
26,-28,934,O
12,-54,934,O
-2,-56,892,O
1,-52,864,O
2,-65,821,O
-33,-46,822,O
-30,-39,814,O
-29,-75,808,O
-43,-66,788,O
-20,-25,725,O
-40,3,688,O
-29,65,683,O
-16,82,704,O
5,80,728,O
13,82,778,O
39,46,786,O
67,73,788,O
93,82,789,O
126,77,711,O
91,132,704,O
112,145,704,O
121,210,662,O
149,267,666,O
179,320,658,O
202,311,696,O
226,288,747,O
252,266,808,O
282,225,826,O
284,203,829,O
301,206,857,O
290,251,882,O
320,290,885,O
317,336,863,O
360,378,894,O
395,412,908,O
422,385,995,O
447,334,1008,O
447,288,1017,O
458,288,1014,O
467,285,1037,O
476,323,1048,O
505,362,1046,O
524,383,1046,O
542,371,1038,O
551,326,1094,O
570,263,1144,O
572,232,1155,O
562,266,1160,O
567,302,1120,O
582,329,1054,O
575,349,1029,O
590,281,1045,O
582,192,1114,O
562,102,1163,O
560,61,1191,O
