X,Y,Z,Label
541,87,1217,O
566,145,1200,O
576,180,1207,O
587,209,1222,O
609,191,1170,O
604,201,1108,O
616,230,1107,O
638,201,1130,O
646,170,1123,O
635,162,1160,O
651,145,1192,O
644,127,1188,O
653,129,1171,O
638,143,1151,O
653,112,1153,O
626,112,1134,O
614,92,1083,O
600,79,1099,O
606,102,1092,O
617,96,1087,O
622,70,1142,O
603,70,1129,O
594,46,1110,O
572,36,1123,O
561,39,1116,O
597,51,1085,O
593,32,1090,O
582,24,1083,O
571,10,1120,O
583,0,1097,O
566,19,1090,O
553,12,1110,O
547,11,1100,O
532,12,1072,O
518,13,1035,O
519,17,1028,O
507,9,1023,O
496,22,1036,O
491,19,1028,O
485,23,1015,O
469,17,986,O
435,19,981,O
419,26,965,O
410,10,1008,O
397,-17,997,O
373,-46,1018,O
376,-80,1034,O
377,-114,1097,O
363,-140,1119,O
366,-129,1100,O
353,-128,1099,O
334,-119,1081,O
316,-122,1042,O
290,-135,1042,O
267,-137,1004,O
252,-145,957,O
238,-146,929,O
231,-136,925,O
215,-167,945,O
202,-179,990,O
208,-174,994,O
200,-164,997,O
206,-130,984,O
204,-113,991,O
210,-89,988,O
208,-70,918,O
193,-74,870,O
181,-65,840,O
161,-46,825,O
152,-46,829,O
152,-81,840,O
107,-132,901,O
63,-216,973,O
57,-234,1024,O
81,-189,943,O
78,-133,877,O
71,-110,823,O
44,-69,773,O
39,-68,730,O
34,-64,735,O
20,-101,760,O
5,-181,854,O
-16,-234,949,O
2,-241,999,O
44,-165,976,O
68,-61,898,O
109,9,853,O
101,23,782,O
63,2,749,O
43,5,787,O
64,19,794,O
50,18,789,O
53,-4,861,O
62,13,902,O
64,34,887,O
71,77,870,O
90,102,817,O
76,110,809,O
64,103,803,O
51,96,826,O
37,92,880,O
39,85,889,O
18,105,890,O
30,137,876,O
29,170,887,O
8,194,878,O
14,197,866,O
12,199,887,O
-5,210,931,O
4,205,953,O
-9,251,951,O
-5,296,949,O
-6,346,919,O
-22,394,897,O
-7,444,871,O
4,484,881,O
33,529,875,O
45,541,928,O
62,532,970,O
60,518,1015,O
67,508,1025,O
93,502,1044,O
107,490,1057,O
109,494,1036,O
125,480,1033,O
126,468,1017,O
119,444,1014,O
108,415,1031,O
105,384,1048,O
69,348,1054,O
79,300,1064,O
59,235,1077,O
39,222,1066,O
31,205,1017,O
13,204,986,O
11,206,980,O
13,196,1000,O
5,144,1022,O
-8,126,990,O
-13,104,996,O
-8,76,1003,O
-13,79,980,O
-14,2,842,O
-6,3,872,O
-13,-19,869,O
-7,-35,870,O
-18,-11,819,O
-18,15,790,O
-20,49,783,O
-15,77,751,O
5,72,729,O
-1,66,721,O
30,46,728,O
41,38,757,O
38,41,775,O
55,56,796,O
81,60,814,O
84,96,779,O
95,106,794,O
108,119,757,O
118,144,760,O
132,134,745,O
119,160,726,O
139,201,731,O
163,258,713,O
183,285,715,O
227,325,711,O
245,326,731,O
276,320,743,O
293,319,792,O
322,349,807,O
339,357,808,O
337,395,832,O
353,439,823,O
379,469,815,O
402,501,883,O
425,503,923,O
447,500,939,O
474,487,1000,O
479,504,994,O
492,522,1025,O
497,529,1011,O
502,542,1014,O
524,538,997,O
533,516,1063,O
542,488,1083,O
534,477,1094,O
516,431,1084,O
490,427,1047,O
484,458,1025,O
498,478,994,O
501,476,955,O
511,505,931,O
537,491,915,O
542,470,970,O
559,438,1019,O
578,395,1025,O
576,360,1083,O
595,337,1121,O
601,321,1114,O
615,293,1128,O
632,267,1158,O
623,260,1159,O
633,245,1144,O
640,242,1137,O
625,221,1163,O
618,234,1151,O
627,246,1109,O
623,242,1125,O
625,242,1103,O
629,208,1057,O
636,201,1037,O
616,205,1032,O
608,164,1050,O
616,151,1063,O
598,126,1057,O
588,132,1055,O
565,123,1039,O
557,120,1006,O
531,140,998,O
533,146,969,O
545,144,967,O
539,118,957,O
538,109,962,O
531,91,976,O
525,96,1006,O
526,92,991,O
516,93,995,O
509,107,977,O
503,106,962,O
479,117,940,O
476,120,931,O
458,98,921,O
456,81,948,O
442,76,996,O
449,79,993,O
436,78,1015,O
423,54,1002,O
421,43,985,O
409,50,960,O
381,45,962,O
396,52,1000,O
379,42,999,O
378,14,1025,O
371,-16,1080,O
369,-39,1086,O
375,-76,1135,O
364,-87,1120,O
375,-65,1106,O
384,-28,1090,O
368,-18,1073,O
355,-15,1041,O
336,-14,1041,O
333,-18,1012,O
313,-27,1011,O
287,-81,1053,O
256,-181,1112,O
223,-225,1134,O
216,-259,1109,O
193,-230,1064,O
178,-192,1020,O
171,-164,1006,O
161,-135,966,O
162,-131,919,O
170,-133,889,O
184,-124,869,O
191,-137,885,O
190,-141,881,O
197,-152,900,O
204,-118,904,O
198,-68,862,O
223,-23,816,O
201,-9,808,O
191,1,807,O
171,4,792,O
144,-26,796,O
136,-92,867,O
107,-141,901,O
97,-138,905,O
100,-114,918,O
118,-30,891,O
130,26,856,O
102,45,841,O
92,52,810,O
84,37,829,O
79,29,862,O
78,10,859,O
67,4,898,O
66,1,887,O
56,20,882,O
72,46,865,O
71,101,850,O
68,107,802,O
44,103,809,O
41,100,815,O
32,102,844,O
29,112,833,O
17,128,854,O
-2,146,853,O
-5,199,819,O
-12,251,841,O
-17,295,840,O
-20,316,825,O
-42,326,818,O
-28,326,843,O
-33,335,859,O
-27,340,895,O
-25,362,934,O
-19,404,948,O
0,411,933,O
13,416,950,O
13,421,934,O
27,417,909,O
29,397,905,O
20,407,908,O
26,420,901,O
44,420,908,O
43,407,961,O
57,387,957,O
48,375,982,O
61,354,1046,O
63,317,1076,O
56,263,1109,O
50,243,1141,O
52,221,1120,O
39,240,1080,O
45,250,1073,O
44,247,1085,O
37,137,1007,O
37,110,1010,O
49,108,1012,O
45,91,1033,O
41,94,1010,O
33,89,973,O
26,92,956,O
27,94,915,O
19,89,915,O
45,66,932,O
34,31,990,O
52,16,1015,O
44,-38,1023,O
37,-58,1040,O
38,-49,1052,O
44,-39,1046,O
41,-36,1016,O
66,-56,993,O
62,-75,970,O
67,-73,958,O
79,-78,956,O
76,-96,936,O
72,-112,929,O
75,-130,936,O
57,-140,916,O
52,-114,891,O
33,-92,884,O
17,-68,851,O
10,-54,835,O
10,-17,802,O
-9,-19,824,O
19,-7,805,O
36,-11,826,O
26,-15,814,O
46,13,823,O
28,45,815,O
42,74,810,O
66,135,763,O
83,191,747,O
92,243,737,O
129,263,735,O
140,260,710,O
120,269,679,O
129,294,674,O
132,312,686,O
139,326,699,O
158,357,713,O
179,382,696,O
184,384,721,O
200,398,742,O
210,401,787,O
244,409,805,O
249,403,839,O
270,380,840,O
283,397,856,O
304,400,882,O
305,412,911,O
325,432,927,O
358,449,939,O
393,454,938,O
408,444,928,O
417,432,908,O
442,445,913,O
463,464,899,O
486,469,930,O
510,453,963,O
545,441,991,O
548,425,1070,O
557,387,1117,O
559,374,1096,O
560,353,1104,O
568,343,1119,O
567,326,1111,O
579,329,1092,O
582,294,1093,O
566,260,1115,O
570,242,1111,O
547,222,1085,O
550,230,1075,O
561,234,1060,O
560,225,1058,O
562,195,1069,O
556,166,1102,O
561,119,1121,O
559,99,1098,O
559,90,1091,O
556,103,1080,O
564,91,1066,O
576,104,1087,O
573,115,1064,O
586,123,1112,O
575,98,1119,O
568,81,1108,O
567,66,1073,O
547,96,1043,O
555,123,1027,O
576,145,1012,O
582,169,993,O
582,177,959,O
580,180,986,O
574,190,965,O
577,189,960,O
567,214,946,O
573,212,950,O
582,204,954,O
583,235,938,O
583,234,934,O
567,235,938,O
578,225,938,O
565,205,934,O
562,172,945,O
569,154,981,O
542,139,986,O
545,152,1010,O
541,126,1020,O
528,117,1027,O
523,108,1055,O
542,108,1076,O
574,102,1116,O
550,79,1111,O
563,60,1101,O
561,49,1092,O
556,29,1084,O
553,8,1111,O
530,11,1083,O
520,-11,1061,O
524,-34,1061,O
499,-65,1057,O
480,-73,1066,O
468,-106,1046,O
443,-109,1041,O
430,-105,1012,O
426,-107,1002,O
410,-147,1009,O
375,-182,984,O
372,-214,1002,O
355,-232,1037,O
353,-211,1021,O
334,-183,987,O
329,-159,960,O
336,-136,921,O
324,-115,921,O
315,-120,897,O
303,-170,937,O
285,-224,970,O
273,-237,986,O
280,-214,966,O
281,-155,941,O
274,-100,925,O
257,-66,873,O
255,-63,852,O
220,-39,859,O
216,-54,836,O
189,-100,851,O
187,-142,876,O
179,-151,918,O
171,-140,899,O
187,-90,896,O
202,-13,872,O
214,25,844,O
193,37,870,O
189,32,872,O
170,35,864,O
166,10,898,O
137,-29,919,O
139,-38,909,O
140,-35,945,O
123,3,922,O
135,37,898,O
119,65,895,O
112,66,887,O
102,81,887,O
109,56,894,O
106,17,921,O
92,2,911,O
105,32,877,O
103,89,812,O
113,127,784,O
94,163,794,O
103,178,795,O
93,173,826,O
82,134,854,O
79,128,856,O
69,115,875,O
54,119,834,O
45,119,805,O
41,128,803,O
27,151,804,O
12,172,863,O
17,182,930,O
26,186,928,O
14,194,960,O
22,223,946,O
4,233,932,O
-9,285,893,O
-9,344,880,O
-9,392,893,O
8,396,903,O
12,386,936,O
22,383,975,O
43,392,988,O
49,403,1005,O
68,438,1008,O
69,475,988,O
87,482,977,O
95,491,990,O
106,473,1025,O
131,440,1038,O
119,393,1052,O
124,359,1053,O
116,332,1079,O
114,318,1067,O
116,307,1076,O
106,277,1045,O
81,267,1002,O
74,240,997,O
62,206,1001,O
47,170,990,O
36,133,990,O
31,128,1013,O
21,118,1016,O
8,96,981,O
10,94,976,O
8,86,963,O
8,85,978,O
5,65,960,O
-8,32,981,O
-9,13,973,O
-11,6,985,O
-13,-9,978,O
-3,-3,999,O
78,-62,974,O
73,-73,959,O
54,-73,939,O
41,-58,914,O
36,-51,900,O
18,-31,871,O
25,-17,846,O
30,-36,871,O
30,-58,811,O
1,-50,821,O
9,-81,746,O
-2,-63,756,O
-17,-32,731,O
-7,13,730,O
4,55,729,O
12,81,709,O
25,93,719,O
54,67,720,O
62,48,735,O
88,53,778,O
111,40,789,O
133,55,772,O
166,95,737,O
193,163,768,O
224,243,763,O
248,300,759,O
282,342,766,O
303,357,741,O
304,369,762,O
304,379,757,O
319,375,786,O
346,382,809,O
361,386,846,O
382,400,894,O
401,399,940,O
421,389,963,O
418,390,968,O
439,401,1011,O
442,385,1014,O
454,384,1006,O
458,408,1009,O
459,444,971,O
478,472,962,O
495,455,986,O
512,438,974,O
506,427,983,O
518,393,1009,O
510,385,1052,O
521,379,1088,O
515,366,1077,O
498,355,1041,O
478,337,993,O
464,336,974,O
489,345,944,O
485,342,945,O
500,348,963,O
496,326,986,O
513,313,986,O
520,306,965,O
506,276,958,O
503,266,972,O
525,273,972,O
543,272,974,O
564,257,1029,O
577,214,1058,O
576,190,1095,O
571,156,1108,O
570,159,1103,O
583,181,1111,O
602,197,1081,O
599,215,1056,O
618,205,1061,O
619,180,1078,O
609,182,1074,O
587,179,1027,O
587,163,1026,O
574,176,1010,O
578,196,1006,O
576,225,967,O
603,231,954,O
581,207,998,O
598,194,984,O
592,179,980,O
588,181,977,O
579,182,975,O
575,185,955,O
569,204,931,O
567,174,916,O
556,173,924,O
577,168,956,O
577,141,987,O
568,112,1002,O
582,108,1008,O
584,119,1028,O
581,122,1038,O
579,120,1032,O
570,115,1040,O
558,103,1040,O
561,87,1069,O
551,59,1064,O
544,56,1065,O
541,68,1066,O
548,58,1073,O
552,56,1074,O
562,49,1088,O
551,24,1090,O
539,16,1094,O
532,-8,1126,O
513,-10,1103,O
502,7,1075,O
501,10,1065,O
482,-2,1047,O
449,6,1028,O
415,-2,1026,O
408,-6,1033,O
373,-57,1030,O
354,-62,1018,O
350,-75,1019,O
352,-47,1027,O
353,-31,1019,O
335,-14,1015,O
324,-10,977,O
297,-8,939,O
285,-17,956,O
270,-72,965,O
248,-128,1003,O
224,-166,1038,O
225,-148,1026,O
251,-82,984,O
250,-32,925,O
237,-20,905,O
224,-11,865,O
222,-18,843,O
204,-110,917,O
181,-180,922,O
173,-222,930,O
155,-230,939,O
179,-185,892,O
172,-134,833,O
173,-104,820,O
152,-78,799,O
131,-70,741,O
118,-95,782,O
101,-150,813,O
94,-204,834,O
86,-216,867,O
86,-186,874,O
114,-99,853,O
134,-11,857,O
141,20,837,O
150,36,807,O
141,10,820,O
118,-38,868,O
114,-96,903,O
114,-125,934,O
119,-101,937,O
141,-29,881,O
148,29,835,O
133,53,802,O
104,76,809,O
77,80,847,O
52,90,887,O
34,113,893,O
28,117,895,O
16,164,851,O
18,245,826,O
12,331,795,O
4,387,802,O
3,409,792,O
-24,402,813,O
-15,407,823,O
-16,418,811,O
-6,438,861,O
15,458,873,O
28,496,890,O
54,509,887,O
53,503,940,O
56,461,961,O
68,404,978,O
42,358,984,O
48,343,1005,O
52,330,1037,O
45,317,1039,O
57,295,1035,O
55,280,1063,O
64,232,1077,O
52,189,1083,O
34,169,1088,O
40,132,1083,O
26,118,1048,O
27,105,1036,O
19,120,1045,O
37,104,1031,O
31,72,1030,O
26,50,1013,O
25,39,1019,O
19,17,1025,O
24,-8,1001,O
17,-20,998,O
25,-13,985,O
29,-15,970,O
34,-31,988,O
37,-35,968,O
40,-43,973,O
26,-66,954,O
26,-92,964,O
34,-100,962,O
37,-118,977,O
45,-117,967,O
69,-110,979,O
64,-117,969,O
53,-130,980,O
32,-31,810,O
18,-3,763,O
29,31,762,O
49,48,774,O
57,68,780,O
86,85,784,O
97,75,805,O
107,93,801,O
115,85,765,O
108,78,748,O
127,74,712,O
119,96,676,O
150,112,680,O
170,190,717,O
209,211,800,O
198,216,815,O
199,233,832,O
191,239,845,O
187,240,857,O
194,283,838,O
205,323,849,O
212,364,836,O
219,416,828,O
241,447,852,O
269,444,934,O
267,437,950,O
289,425,997,O
307,409,995,O
311,421,1012,O
327,449,993,O
345,466,969,O
365,505,938,O
357,553,924,O
370,562,890,O
363,574,882,O
378,557,890,O
387,515,960,O
385,486,996,O
396,450,1014,O
387,446,1007,O
403,435,970,O
416,429,957,O
424,426,912,O
441,417,909,O
420,415,929,O
431,397,942,O
426,392,949,O
419,395,980,O
447,375,1013,O
460,374,1003,O
489,382,1000,O
494,356,1020,O
507,330,1023,O
523,307,1060,O
552,286,1105,O
571,280,1187,O
595,265,1208,O
582,261,1195,O
581,284,1175,O
586,302,1164,O
605,311,1105,O
607,306,1079,O
601,266,1078,O
603,245,1084,O
584,223,1097,O
596,203,1088,O
591,210,1074,O
572,210,1062,O
572,209,1085,O
568,202,1068,O
563,182,1087,O
544,167,1099,O
555,138,1111,O
547,87,1125,O
525,100,1131,O
526,107,1100,O
519,129,1064,O
504,148,1034,O
496,140,1006,O
483,115,1021,O
464,88,1046,O
458,97,1040,O
456,91,1050,O
455,107,1073,O
457,101,1028,O
429,115,1023,O
423,104,998,O
412,79,988,O
384,60,975,O
360,51,948,O
368,40,969,O
359,45,963,O
343,31,964,O
361,34,984,O
358,31,992,O
366,-22,998,O
364,-72,1043,O
362,-82,1045,O
365,-76,1061,O
358,-60,1028,O
364,-38,1010,O
376,-12,986,O
370,-9,974,O
369,2,948,O
366,-33,947,O
350,-96,1029,O
337,-151,1078,O
318,-172,1082,O
321,-160,1076,O
317,-113,1048,O
297,-105,1002,O
280,-104,968,O
265,-125,952,O
245,-148,922,O
213,-228,992,O
202,-303,1058,O
180,-331,1061,O
176,-308,1038,O
189,-242,1000,O
190,-169,945,O
193,-137,897,O
173,-135,832,O
158,-112,825,O
155,-141,838,O
146,-189,862,O
150,-298,964,O
169,-338,1030,O
213,-298,1025,O
234,-180,940,O
264,-89,898,O
251,-45,855,O
241,-52,831,O
222,-101,817,O
199,-127,859,O
201,-138,882,O
193,-161,903,O
175,-157,914,O
169,-109,887,O
171,-57,858,O
171,-30,803,O
133,-24,819,O
127,-40,829,O
97,-57,862,O
99,-33,880,O
99,-9,873,O
104,-14,918,O
100,33,908,O
92,53,862,O
78,68,851,O
53,95,882,O
39,126,900,O
21,135,934,O
18,135,951,O
12,170,953,O
9,211,947,O
1,263,944,O
-7,274,939,O
-10,332,915,O
-11,392,903,O
9,420,877,O
19,441,869,O
26,473,860,O
23,479,864,O
25,465,891,O
11,430,869,O
6,430,875,O
19,476,875,O
30,503,892,O
51,492,915,O
52,457,929,O
33,409,937,O
23,369,973,O
-2,323,986,O
-3,290,999,O
3,281,988,O
4,292,1009,O
14,283,987,O
-2,246,1005,O
-5,210,1000,O
-15,181,1017,O
-17,177,1025,O
-13,174,1019,O
-14,152,992,O
-14,129,992,O
-13,115,997,O
-16,141,996,O
-9,149,979,O
1,146,970,O
-7,135,993,O
-9,107,984,O
-6,99,994,O
-10,74,989,O
-3,84,987,O
1,91,1004,O
4,99,1004,O
8,111,995,O
24,90,984,O
22,79,994,O
23,71,991,O
31,43,1028,O
28,15,1028,O
33,-2,1050,O
38,2,1028,O
56,4,1040,O
63,9,1042,O
54,-9,1043,O
50,-30,1031,O
49,-41,1006,O
40,-35,1021,O
-67,44,643,O
-54,3,676,O
-50,-14,691,O
-21,-23,739,O
1,-23,780,O
11,-10,845,O
41,-8,809,O
15,15,830,O
30,49,795,O
48,81,771,O
61,105,756,O
79,141,792,O
118,194,843,O
167,225,869,O
197,246,905,O
217,267,923,O
240,298,936,O
310,320,935,O
321,310,975,O
320,299,966,O
325,267,921,O
318,282,886,O
322,324,904,O
332,360,923,O
331,395,928,O
335,425,883,O
319,412,874,O
349,396,856,O
370,364,860,O
361,344,829,O
377,336,843,O
413,354,903,O
419,347,967,O
429,342,999,O
451,324,1011,O
451,288,1024,O
446,239,1049,O
440,222,1031,O
453,203,1068,O
464,170,1103,O
485,154,1160,O
489,135,1211,O
500,147,1228,O
541,188,1208,O
535,197,1156,O
559,226,1123,O
577,241,1135,O
595,210,1215,O
611,164,1264,O
611,151,1269,O
610,138,1253,O
606,147,1225,O
608,175,1183,O
638,204,1182,O
657,201,1183,O
659,199,1173,O
657,181,1185,O
643,167,1161,O
643,157,1163,O
647,161,1162,O
655,164,1161,O
654,151,1172,O
648,134,1182,O
658,120,1206,O
633,106,1182,O
627,105,1147,O
601,88,1102,O
592,105,1087,O
577,93,1051,O
567,86,1069,O
570,75,1105,O
560,67,1089,O
570,51,1087,O
570,73,1069,O
573,75,1046,O
564,75,1028,O
540,93,1021,O
544,97,1020,O
548,94,1016,O
507,82,993,O
495,59,979,O
497,49,938,O
498,49,963,O
476,24,1005,O
485,1,965,O
459,-30,1015,O
432,-56,1057,O
440,-56,1057,O
431,-62,1040,O
416,-100,1021,O
392,-124,1002,O
379,-156,1017,O
377,-162,990,O
362,-172,1020,O
373,-153,1038,O
363,-169,1059,O
342,-194,1088,O
342,-212,1076,O
350,-186,1053,O
344,-150,1026,O
336,-117,986,O
324,-100,933,O
315,-91,869,O
296,-66,893,O
270,-74,853,O
262,-134,894,O
220,-249,1005,O
197,-313,1078,O
198,-306,1041,O
202,-254,991,O
205,-183,909,O
187,-154,822,O
162,-152,784,O
145,-136,773,O
139,-131,754,O
96,-102,756,O
116,-104,747,O
87,-178,843,O
81,-236,891,O
92,-236,894,O
98,-180,890,O
116,-124,855,O
137,-68,786,O
126,-25,768,O
133,-22,792,O
101,-29,797,O
100,-43,793,O
75,-67,810,O
64,-73,851,O
65,-95,881,O
68,-67,902,O
104,-11,905,O
117,51,849,O
112,65,792,O
103,77,789,O
81,85,774,O
64,79,760,O
40,81,788,O
45,70,808,O
29,68,831,O
13,70,827,O
24,71,826,O
37,93,809,O
28,115,764,O
17,142,748,O
-6,196,767,O
9,237,807,O
-26,236,813,O
-31,240,774,O
-27,266,758,O
-14,295,760,O
6,333,766,O
6,402,809,O
41,455,839,O
41,482,852,O
58,483,871,O
88,477,914,O
129,468,960,O
179,455,990,O
197,464,1008,O
219,485,1032,O
227,526,1022,O
234,555,1066,O
248,551,1082,O
239,542,1077,O
224,524,1095,O
227,514,1078,O
232,511,1068,O
203,492,1041,O
194,485,1048,O
170,468,1032,O
163,444,1039,O
152,402,1050,O
149,370,1054,O
153,307,1068,O
140,287,1079,O
138,255,1060,O
117,234,1046,O
111,221,1043,O
100,225,1015,O
73,223,968,O
69,209,957,O
64,203,934,O
59,185,946,O
58,188,958,O
52,177,965,O
43,142,984,O
48,108,989,O
53,109,999,O
65,106,1002,O
69,112,987,O
69,114,980,O
89,92,1000,O
105,62,1047,O
110,29,955,O
95,19,956,O
88,4,930,O
88,-17,891,O
80,-44,889,O
67,-60,864,O
49,-45,840,O
65,-58,768,O
44,-14,737,O
22,3,726,O
28,34,730,O
22,34,726,O
14,29,726,O
7,26,733,O
19,47,747,O
30,65,709,O
32,51,677,O
37,83,646,O
52,141,613,O
88,216,617,O
108,272,619,O
137,309,644,O
177,320,687,O
189,321,711,O
219,326,725,O
248,306,728,O
266,332,746,O
292,393,770,O
324,437,756,O
344,498,732,O
390,550,703,O
410,605,726,O
432,626,755,O
438,595,785,O
427,542,785,O
423,536,761,O
425,526,775,O
449,536,792,O
460,633,807,O
476,548,822,O
468,535,773,O
444,504,810,O
446,482,841,O
470,445,891,O
506,437,971,O
541,423,1051,O
556,431,1083,O
562,413,1112,O
601,421,1160,O
635,402,1175,O
632,384,1169,O
618,396,1135,O
632,393,1107,O
630,374,1129,O
626,348,1119,O
631,352,1111,O
637,352,1092,O
630,364,1049,O
634,379,1042,O
643,386,1000,O
648,361,989,O
646,304,1027,O
660,249,1046,O
657,241,1018,O
633,226,1049,O
628,222,1010,O
615,201,979,O
652,189,942,O
642,173,958,O
674,149,1014,O
727,123,1109,O
768,97,1133,O
768,53,1186,O
774,71,1243,O
775,110,1253,O
761,105,1200,O
732,119,1175,O
732,118,1094,O
714,95,1053,O
705,90,1080,O
697,74,1108,O
696,30,1104,O
654,29,1150,O
644,40,1127,O
645,55,1096,O
635,72,1026,O
611,90,975,O
602,78,953,O
597,47,968,O
576,21,971,O
567,9,975,O
540,-29,987,O
531,-26,990,O
527,-32,1017,O
542,-18,1030,O
527,12,1010,O
528,-8,991,O
511,-40,958,O
504,-26,947,O
489,-69,953,O
484,-67,976,O
452,-84,981,O
443,-99,997,O
436,-127,1054,O
439,-120,1067,O
454,-115,1075,O
435,-89,1051,O
440,-84,998,O
414,-88,966,O
393,-60,950,O
396,-63,949,O
378,-63,940,O
359,-73,935,O
336,-118,966,O
324,-140,976,O
307,-133,952,O
298,-116,938,O
283,-107,907,O
271,-103,853,O
250,-100,797,O
220,-73,781,O
212,-68,729,O
201,-37,681,O
175,-11,706,O
170,-32,741,O
178,-60,780,O
177,-103,826,O
155,-134,896,O
169,-161,924,O
153,-153,961,O
153,-124,921,O
171,-74,904,O
171,-28,909,O
188,-6,909,O
199,4,917,O
165,22,906,O
135,39,901,O
120,38,932,O
129,16,915,O
127,-2,949,O
137,28,960,O
165,66,939,O
157,110,905,O
157,126,866,O
151,154,845,O
151,176,821,O
165,175,797,O
153,182,814,O
108,159,809,O
102,142,833,O
73,128,843,O
75,154,832,O
58,179,841,O
53,191,839,O
64,226,830,O
39,249,813,O
9,279,808,O
-13,280,803,O
-36,320,829,O
-55,332,821,O
-51,326,839,O
-39,353,854,O
-58,392,854,O
-56,413,863,O
-37,435,889,O
11,444,903,O
21,459,896,O
15,505,887,O
20,499,888,O
47,510,909,O
66,526,914,O
79,534,957,O
95,504,975,O
104,490,970,O
107,452,1000,O
98,418,1006,O
89,377,1008,O
88,344,1015,O
62,300,1032,O
61,286,1069,O
47,266,1071,O
45,253,1052,O
38,241,1018,O
41,217,1007,O
32,218,975,O
36,211,971,O
39,209,964,O
26,210,942,O
29,196,956,O
27,178,960,O
24,169,993,O
34,172,1009,O
37,173,1017,O
50,171,1028,O
55,161,1015,O
46,161,1011,O
28,32,745,O
60,34,755,O
69,37,778,O
112,34,774,O
108,14,791,O
115,19,803,O
151,26,780,O
172,57,787,O
177,100,794,O
205,147,778,O
217,191,778,O
244,229,817,O
252,250,801,O
233,260,811,O
241,268,802,O
259,277,852,O
277,317,870,O
304,349,904,O
305,342,971,O
303,324,988,O
305,278,1030,O
283,232,1026,O
273,223,1012,O
278,265,995,O
302,298,1037,O
321,294,1079,O
330,319,1078,O
354,303,1086,O
360,294,1088,O
360,307,1062,O
371,317,1052,O
394,318,1053,O
404,301,1074,O
420,305,1107,O
