X,Y,Z,Label
430,306,1076,O
415,305,1044,O
429,306,1056,O
446,329,1081,O
468,312,1103,O
471,254,1131,O
468,217,1129,O
461,207,1130,O
478,224,1126,O
493,244,1115,O
490,226,1145,O
509,223,1123,O
510,193,1102,O
499,189,1103,O
499,198,1086,O
503,224,1077,O
526,221,1077,O
529,205,1082,O
526,168,1082,O
536,155,1049,O
521,162,1015,O
514,147,1016,O
527,140,1022,O
538,112,1029,O
545,83,1045,O
548,76,1019,O
542,77,1006,O
563,123,1002,O
561,147,1012,O
566,171,1033,O
588,160,1019,O
610,143,1014,O
612,113,1021,O
599,89,1027,O
601,60,1038,O
609,16,1050,O
598,-1,1078,O
604,0,1061,O
589,5,1119,O
588,53,1121,O
599,36,1107,O
588,7,1093,O
596,-11,1069,O
580,-50,1057,O
542,-78,1068,O
518,-108,1074,O
516,-124,1064,O
489,-100,1051,O
493,-92,1038,O
481,-95,1045,O
488,-111,1027,O
461,-103,1030,O
447,-133,1029,O
414,-137,1030,O
385,-167,1057,O
365,-203,1049,O
343,-215,1014,O
312,-190,975,O
319,-150,922,O
317,-121,921,O
310,-134,872,O
282,-166,900,O
274,-199,948,O
271,-210,953,O
282,-232,1015,O
306,-234,1076,O
320,-224,1118,O
321,-222,1129,O
327,-221,1087,O
314,-188,1025,O
322,-175,1012,O
309,-204,1008,O
299,-208,970,O
289,-207,969,O
268,-240,978,O
258,-260,991,O
249,-300,1017,O
251,-328,1012,O
263,-320,1008,O
272,-295,1000,O
273,-242,955,O
287,-209,895,O
277,-188,855,O
254,-187,846,O
242,-210,820,O
204,-264,844,O
168,-322,812,O
139,-343,872,O
129,-352,881,O
109,-319,843,O
118,-252,818,O
109,-205,769,O
101,-174,766,O
78,-163,754,O
74,-155,766,O
65,-170,791,O
63,-200,813,O
29,-205,843,O
39,-193,804,O
37,-119,796,O
36,-12,801,O
50,63,802,O
27,103,802,O
20,131,787,O
2,165,811,O
5,195,828,O
9,226,879,O
13,265,919,O
17,310,901,O
19,394,907,O
15,440,896,O
19,477,856,O
31,502,831,O
18,505,826,O
21,512,847,O
13,497,849,O
15,473,861,O
20,450,887,O
29,429,949,O
25,390,966,O
33,375,976,O
53,337,967,O
42,333,962,O
49,311,956,O
40,290,966,O
29,261,959,O
13,229,948,O
15,204,955,O
4,171,1014,O
15,145,1046,O
25,135,1021,O
16,126,1029,O
27,121,1034,O
27,104,1026,O
12,108,1021,O
14,80,1042,O
9,77,985,O
13,78,980,O
6,73,996,O
17,69,1027,O
21,60,1038,O
28,56,1047,O
39,50,1070,O
59,34,1064,O
45,5,1051,O
38,-18,1030,O
34,-26,1043,O
32,-42,1038,O
25,-42,1030,O
23,-52,1059,O
27,-65,1046,O
36,-77,1057,O
23,-98,1047,O
31,-112,1047,O
51,-57,922,O
39,-35,917,O
61,-26,879,O
36,15,846,O
56,32,811,O
48,34,791,O
39,49,800,O
26,88,763,O
27,121,767,O
20,121,790,O
10,137,752,O
1,170,735,O
19,166,727,O
1,202,712,O
26,228,699,O
48,235,698,O
61,246,734,O
59,262,753,O
59,279,781,O
92,299,832,O
112,293,886,O
126,268,898,O
142,265,892,O
172,278,890,O
196,294,885,O
213,309,876,O
240,341,854,O
243,377,880,O
235,408,870,O
230,419,885,O
220,415,873,O
236,412,837,O
234,427,825,O
256,402,861,O
242,376,923,O
269,330,947,O
267,317,974,O
263,266,992,O
262,280,922,O
265,317,901,O
298,387,872,O
320,418,896,O
345,432,893,O
363,417,942,O
383,367,995,O
406,323,1048,O
429,269,1102,O
427,258,1109,O
432,244,1112,O
426,243,1115,O
440,265,1096,O
430,289,1058,O
432,311,1026,O
439,311,991,O
444,321,950,O
473,321,948,O
486,285,983,O
497,255,1029,O
515,200,1036,O
507,246,991,O
536,304,1007,O
586,312,1005,O
597,277,1029,O
613,219,1057,O
609,167,1085,O
599,113,1134,O
603,97,1126,O
645,79,1108,O
566,66,1155,O
597,43,1145,O
577,25,1173,O
587,-2,1157,O
577,-8,1160,O
556,13,1152,O
577,14,1156,O
564,35,1128,O
568,25,1074,O
562,14,1057,O
576,31,1071,O
584,47,1090,O
578,57,1103,O
586,70,1126,O
590,68,1058,O
572,65,1022,O
555,50,979,O
544,59,956,O
561,51,915,O
538,40,926,O
531,39,942,O
544,37,972,O
531,13,999,O
529,8,1015,O
514,13,1018,O
488,-16,1028,O
499,-29,1057,O
507,-51,1054,O
494,-79,1060,O
524,-107,1056,O
515,-117,1069,O
516,-112,1079,O
505,-123,1096,O
499,-149,1102,O
488,-159,1107,O
482,-169,1084,O
460,-187,1053,O
454,-218,1045,O
440,-243,1018,O
457,-261,1017,O
444,-273,1059,O
464,-277,1088,O
448,-260,1063,O
429,-242,1071,O
423,-239,1064,O
417,-223,1002,O
405,-229,968,O
382,-202,943,O
372,-172,916,O
377,-147,902,O
335,-167,917,O
309,-247,1005,O
256,-364,1084,O
233,-406,1115,O
248,-384,1104,O
278,-319,1045,O
298,-246,953,O
282,-209,901,O
276,-199,852,O
257,-166,800,O
244,-120,773,O
244,-112,782,O
246,-189,870,O
229,-273,991,O
207,-301,1037,O
240,-284,1008,O
267,-228,957,O
266,-135,893,O
274,-113,852,O
276,-89,791,O
228,-65,790,O
241,-20,779,O
228,2,794,O
203,1,821,O
210,-31,824,O
191,-54,866,O
202,-46,868,O
190,7,795,O
194,45,744,O
155,83,750,O
129,132,718,O
108,127,723,O
65,117,766,O
56,153,771,O
49,208,777,O
10,248,754,O
17,287,739,O
-1,324,737,O
-15,376,750,O
-24,431,772,O
-10,461,798,O
-10,471,805,O
10,477,842,O
10,486,851,O
-1,479,863,O
29,466,896,O
30,452,914,O
59,455,963,O
45,437,956,O
62,418,958,O
63,372,959,O
74,328,994,O
68,298,1028,O
67,248,1021,O
57,205,1028,O
47,199,1029,O
46,197,1014,O
46,197,1005,O
42,184,973,O
38,185,954,O
43,169,975,O
47,135,1011,O
57,113,1030,O
49,87,1039,O
40,79,1047,O
43,80,1018,O
46,65,1018,O
52,59,1021,O
64,38,1020,O
66,15,1019,O
62,-14,1056,O
65,-32,1027,O
85,-74,991,O
79,-77,977,O
90,-73,921,O
79,-40,929,O
92,-27,874,O
101,20,870,O
118,46,828,O
123,72,803,O
134,95,811,O
148,101,796,O
150,98,799,O
143,90,799,O
152,92,787,O
153,93,778,O
163,138,725,O
160,177,733,O
169,237,711,O
203,275,664,O
212,300,655,O
222,326,632,O
238,347,640,O
251,395,668,O
285,439,702,O
293,450,712,O
299,461,709,O
299,462,728,O
308,458,761,O
333,455,800,O
342,449,801,O
348,423,828,O
343,396,842,O
325,395,870,O
337,397,901,O
332,393,918,O
344,380,924,O
353,363,953,O
372,338,1001,O
404,345,986,O
387,339,1016,O
382,319,991,O
376,340,949,O
393,400,924,O
393,454,921,O
420,510,908,O
442,524,914,O
460,506,932,O
493,485,952,O
506,450,986,O
505,414,1005,O
527,410,1012,O
538,423,990,O
533,428,1002,O
545,469,1004,O
555,481,977,O
560,484,951,O
570,461,959,O
594,410,978,O
598,366,1034,O
599,317,1067,O
607,316,1067,O
603,326,1057,O
605,312,1026,O
598,316,955,O
611,310,978,O
602,306,976,O
624,289,950,O
615,274,964,O
628,266,969,O
617,253,952,O
628,223,927,O
625,196,962,O
643,188,964,O
649,174,967,O
643,171,959,O
647,176,973,O
635,188,960,O
644,176,945,O
634,160,932,O
644,186,917,O
648,163,904,O
646,164,898,O
658,152,911,O
661,146,931,O
657,153,941,O
656,146,945,O
673,145,944,O
657,135,945,O
652,155,925,O
668,145,921,O
669,144,923,O
644,118,900,O
638,103,920,O
636,112,942,O
651,142,931,O
655,151,921,O
656,142,940,O
670,120,958,O
660,103,997,O
662,68,992,O
655,68,996,O
643,65,985,O
635,71,959,O
642,84,971,O
625,96,983,O
665,82,984,O
635,77,977,O
622,71,975,O
623,43,985,O
598,31,990,O
586,10,962,O
580,-17,965,O
535,-14,928,O
516,-13,894,O
512,-3,883,O
489,-10,885,O
486,0,876,O
473,-16,890,O
451,-38,913,O
455,-47,946,O
433,-29,971,O
431,2,995,O
417,22,993,O
409,32,988,O
401,21,1017,O
390,-5,1016,O
380,-21,1010,O
359,-40,1043,O
383,-42,1043,O
363,-54,1092,O
398,-61,1081,O
412,-47,1082,O
398,-31,1140,O
403,-11,1100,O
409,-14,1031,O
391,8,1033,O
411,15,985,O
418,6,979,O
364,-23,1041,O
357,-69,1062,O
334,-97,1038,O
308,-101,1010,O
283,-45,963,O
308,-7,898,O
228,-16,852,O
241,-25,804,O
203,-33,760,O
204,-34,745,O
216,-80,795,O
180,-202,905,O
173,-224,971,O
170,-203,958,O
198,-117,942,O
213,-42,821,O
201,-34,738,O
166,-24,721,O
153,-31,734,O
144,-18,737,O
125,-27,807,O
145,-45,849,O
158,-40,880,O
145,-29,918,O
168,13,886,O
177,76,872,O
197,117,855,O
182,130,809,O
183,113,833,O
173,94,861,O
160,70,873,O
157,61,909,O
138,51,911,O
148,62,889,O
128,73,872,O
144,110,884,O
142,142,887,O
127,153,874,O
130,134,894,O
118,120,905,O
96,126,887,O
84,138,903,O
93,165,911,O
81,211,908,O
74,272,859,O
72,339,827,O
63,359,765,O
42,385,768,O
30,421,784,O
38,473,770,O
27,532,793,O
59,523,814,O
58,555,830,O
60,526,882,O
92,493,930,O
76,497,968,O
79,472,967,O
95,465,991,O
73,449,1007,O
83,421,1083,O
80,393,1060,O
67,330,1061,O
53,278,1057,O
29,240,1040,O
24,213,1039,O
16,199,1045,O
14,187,1057,O
9,180,1050,O
5,185,1029,O
7,161,1023,O
3,122,1028,O
12,97,1001,O
-10,78,1023,O
-4,78,1003,O
4,71,1013,O
9,68,1011,O
6,62,1001,O
17,35,1000,O
35,24,1019,O
39,5,1007,O
44,22,1020,O
50,17,1025,O
53,0,995,O
43,-22,961,O
29,-48,972,O
34,-61,968,O
38,-61,947,O
43,-28,965,O
53,-29,972,O
46,-43,932,O
47,-59,937,O
33,-59,978,O
51,47,821,O
86,68,824,O
90,63,828,O
102,69,818,O
103,63,816,O
120,72,818,O
130,81,798,O
112,140,778,O
129,200,753,O
152,242,740,O
131,279,775,O
151,280,733,O
165,281,748,O
162,272,779,O
185,263,748,O
197,277,735,O
173,310,737,O
178,322,738,O
185,334,726,O
195,352,798,O
221,360,820,O
246,351,827,O
253,347,872,O
279,340,938,O
336,324,917,O
358,296,943,O
329,320,952,O
377,342,927,O
358,415,905,O
361,482,838,O
378,520,804,O
373,526,813,O
378,508,846,O
382,489,873,O
373,482,904,O
394,485,919,O
394,484,887,O
397,519,850,O
407,545,781,O
423,582,741,O
441,618,787,O
440,614,824,O
464,570,852,O
472,510,879,O
481,470,907,O
474,457,919,O
493,461,933,O
502,456,880,O
518,465,806,O
546,464,803,O
564,435,832,O
577,409,903,O
579,352,930,O
587,368,983,O
580,389,1067,O
639,400,1040,O
623,346,1055,O
606,264,1034,O
623,229,1040,O
619,210,1058,O
622,217,1093,O
657,191,1100,O
647,200,1129,O
649,204,1120,O
673,210,1091,O
664,213,1063,O
691,219,1072,O
709,209,1110,O
720,183,1122,O
721,175,1140,O
721,178,1106,O
711,188,1083,O
728,219,1078,O
738,215,1080,O
733,211,1058,O
729,202,1050,O
705,165,1056,O
703,149,1092,O
704,150,1070,O
714,150,1110,O
709,160,1073,O
692,158,1077,O
667,166,1049,O
643,181,1023,O
640,199,976,O
640,194,990,O
627,182,983,O
639,176,981,O
599,174,988,O
616,151,1002,O
600,138,985,O
577,120,995,O
580,94,1007,O
566,86,1007,O
550,76,1009,O
560,57,1013,O
568,4,1016,O
528,-35,1021,O
538,-86,1051,O
540,-99,1086,O
518,-129,1067,O
488,-158,1058,O
463,-179,1065,O
446,-165,1031,O
422,-153,1025,O
410,-159,1028,O
407,-160,1009,O
389,-184,993,O
364,-194,987,O
362,-191,981,O
353,-168,955,O
355,-129,922,O
355,-110,907,O
347,-103,877,O
326,-122,855,O
302,-129,851,O
267,-144,845,O
256,-184,857,O
232,-198,909,O
211,-196,902,O
208,-155,892,O
195,-110,864,O
191,-85,849,O
175,-73,837,O
157,-92,793,O
145,-145,830,O
141,-190,907,O
135,-207,957,O
139,-195,973,O
136,-133,943,O
157,-47,923,O
162,-20,895,O
157,-17,893,O
165,-51,890,O
136,-91,891,O
130,-132,872,O
127,-112,915,O
124,-105,928,O
109,-79,888,O
79,-43,862,O
75,-1,792,O
65,9,778,O
33,-19,747,O
10,-46,760,O
-1,-75,807,O
5,-87,835,O
20,-76,851,O
0,-6,815,O
4,51,805,O
-7,114,761,O
-19,164,770,O
-14,173,785,O
-21,151,816,O
-28,169,862,O
-24,175,902,O
-18,215,885,O
-5,301,877,O
-17,388,862,O
-9,464,841,O
-7,488,850,O
-8,487,858,O
-30,454,878,O
-7,447,923,O
7,463,918,O
21,487,902,O
26,506,908,O
41,510,929,O
60,485,962,O
64,443,980,O
61,387,1000,O
70,326,1047,O
66,277,1072,O
67,269,1082,O
71,276,1047,O
65,285,1025,O
47,270,1028,O
50,232,1033,O
54,204,1066,O
53,174,1043,O
58,122,1095,O
40,75,1102,O
25,54,1079,O
15,72,1050,O
15,87,1017,O
-10,104,1000,O
-9,109,967,O
-9,99,971,O
-8,64,974,O
-22,21,1005,O
-6,-5,1026,O
-2,-25,1033,O
13,-18,1000,O
16,19,973,O
15,31,957,O
20,22,937,O
25,-3,942,O
13,-22,931,O
30,-52,946,O
32,-78,974,O
49,-6,928,O
40,2,918,O
48,-15,888,O
36,-35,876,O
41,-53,892,O
43,-70,897,O
46,-71,892,O
46,-71,880,O
44,-54,876,O
47,-5,867,O
51,17,860,O
58,30,818,O
53,53,814,O
57,75,783,O
63,90,772,O
69,114,767,O
89,160,783,O
114,209,788,O
109,241,766,O
129,286,710,O
127,299,676,O
137,298,669,O
143,317,657,O
145,357,669,O
157,373,699,O
160,387,708,O
176,403,776,O
204,385,790,O
211,351,802,O
226,342,814,O
234,328,807,O
233,323,765,O
251,352,812,O
241,369,802,O
249,393,826,O
273,385,842,O
300,399,862,O
308,395,931,O
362,377,956,O
367,335,940,O
363,328,936,O
373,353,942,O
416,422,990,O
441,478,1040,O
445,501,1046,O
484,488,1066,O
486,481,1061,O
506,466,1098,O
528,452,1092,O
537,468,1041,O
542,479,1037,O
546,524,1019,O
549,539,1005,O
555,527,997,O
524,520,967,O
531,502,914,O
545,499,895,O
556,463,876,O
565,432,872,O
597,416,891,O
599,402,912,O
607,420,871,O
618,443,859,O
614,443,867,O
657,411,883,O
669,333,957,O
665,257,1002,O
657,212,995,O
644,195,1077,O
653,227,1079,O
658,232,1068,O
672,246,1054,O
671,237,1057,O
669,196,1051,O
654,159,1044,O
661,171,1059,O
655,161,1072,O
670,173,1099,O
653,205,1116,O
675,192,1107,O
674,172,1070,O
658,178,1045,O
660,166,1026,O
674,193,1041,O
684,182,1032,O
662,169,1040,O
656,137,1067,O
654,123,1090,O
638,150,1064,O
633,161,1052,O
641,169,1047,O
640,174,1002,O
619,147,996,O
611,108,1020,O
616,66,1027,O
581,32,1060,O
589,24,1059,O
573,14,1084,O
566,17,1078,O
552,17,1049,O
540,-13,1052,O
512,-28,1037,O
515,-44,1015,O
489,-77,1042,O
494,-101,1074,O
470,-110,1071,O
477,-86,1107,O
481,-90,1097,O
467,-74,1051,O
449,-82,1036,O
410,-90,1047,O
392,-113,1022,O
362,-124,986,O
322,-122,991,O
323,-114,978,O
273,-137,1015,O
274,-173,1029,O
270,-182,1032,O
256,-193,1029,O
271,-166,998,O
254,-129,966,O
250,-97,947,O
293,-80,901,O
252,-81,915,O
239,-99,915,O
214,-162,984,O
181,-183,1017,O
195,-171,969,O
190,-114,916,O
175,-54,855,O
173,-74,803,O
130,-94,832,O
109,-99,820,O
112,-101,762,O
112,-143,800,O
-555,166,894,O
85,-217,889,O
66,-182,838,O
83,-86,823,O
92,-27,780,O
96,1,759,O
68,-1,792,O
60,-14,782,O
48,-37,765,O
29,-65,772,O
16,-107,826,O
16,-109,793,O
16,-57,761,O
28,40,769,O
50,90,741,O
32,114,776,O
41,104,772,O
29,98,786,O
29,93,809,O
30,97,822,O
33,93,831,O
104,635,936,O
117,629,952,O
125,598,969,O
135,536,1020,O
140,499,1031,O
139,460,1049,O
130,421,1042,O
136,388,1045,O
127,358,1056,O
107,354,1055,O
94,332,1011,O
71,299,993,O
47,241,987,O
34,208,988,O
40,161,992,O
25,152,967,O
18,113,1018,O
13,88,1031,O
16,95,1007,O
29,110,967,O
40,97,970,O
37,75,940,O
51,25,996,O
50,-33,999,O
41,-62,1008,O
60,-92,1000,O
60,-96,1002,O
63,-82,975,O
65,-81,938,O
54,-87,935,O
40,-99,912,O
46,-127,892,O
21,-126,956,O
33,-123,940,O
29,-95,927,O
22,-79,925,O
17,-47,891,O
-4,-14,830,O
11,24,782,O
6,26,746,O
25,36,722,O
25,44,703,O
31,71,706,O
54,107,728,O
61,116,737,O
71,146,747,O
64,141,754,O
65,139,759,O
79,138,748,O
70,149,762,O
88,153,788,O
121,162,801,O
128,174,870,O
163,160,910,O
173,144,930,O
205,158,925,O
223,181,916,O
235,217,928,O
249,255,942,O
267,292,974,O
298,302,932,O
297,298,865,O
289,291,893,O
290,324,944,O
328,338,953,O
342,380,956,O
367,396,898,O
374,404,873,O
381,428,890,O
400,442,932,O
400,452,950,O
400,453,917,O
388,442,856,O
394,436,900,O
401,474,899,O
428,485,915,O
427,443,947,O
451,404,922,O
465,369,964,O
475,364,980,O
494,388,1026,O
502,403,1009,O
497,408,976,O
483,429,950,O
489,434,931,O
504,427,934,O
527,408,975,O
529,393,1014,O
531,337,1039,O
522,262,1061,O
520,237,1063,O
530,249,1065,O
539,235,1056,O
552,256,1031,O
545,268,1016,O
557,249,1028,O
564,242,991,O
555,254,961,O
562,249,981,O
575,214,969,O
569,183,992,O
564,146,1016,O
573,120,1012,O
579,115,1002,O
589,91,1029,O
602,74,1067,O
599,68,1060,O
593,55,1064,O
574,52,1020,O
552,57,991,O
542,83,954,O
551,117,954,O
571,116,939,O
563,80,994,O
562,45,1000,O
548,-11,1020,O
524,-9,993,O
523,13,998,O
523,58,963,O
519,107,908,O
525,110,890,O
532,94,913,O
524,84,954,O
529,83,1002,O
533,76,1028,O
530,60,998,O
527,30,989,O
530,26,1014,O
535,11,1012,O
544,51,1041,O
551,64,1018,O
553,70,1037,O
548,73,1037,O
553,71,1020,O
553,71,1004,O
540,85,1004,O
547,95,960,O
529,83,982,O
540,85,990,O
538,84,1026,O
530,84,1018,O
529,97,1012,O
511,99,986,O
527,112,964,O
527,126,948,O
512,139,956,O
510,115,953,O
472,98,968,O
478,73,979,O
475,45,1017,O
468,-25,1070,O
471,-91,1146,O
479,-87,1171,O
476,-68,1161,O
476,-45,1144,O
475,-32,1114,O
455,-23,1059,O
422,-40,1038,O
407,-38,1038,O
389,-58,1046,O
369,-117,1037,O
343,-156,1060,O
330,-104,1034,O
342,-31,1003,O
347,26,983,O
335,27,966,O
317,30,908,O
309,24,906,O
303,44,877,O
291,15,922,O
297,-35,960,O
271,-77,988,O
259,-80,1027,O
248,-47,996,O
252,-15,941,O
224,3,878,O
187,23,845,O
185,40,795,O
162,16,785,O
133,-61,839,O
115,-147,913,O
116,-191,954,O
115,-162,985,O
138,-90,948,O
145,-12,856,O
148,10,826,O
138,17,807,O
123,25,794,O
106,-5,803,O
106,-32,825,O
105,-55,862,O
88,-89,896,O
107,-75,917,O
111,7,871,O
109,71,818,O
107,117,804,O
115,121,785,O
79,94,787,O
88,56,801,O
54,35,819,O
33,-8,850,O
24,-4,843,O
15,43,814,O
3,139,854,O
6,226,854,O
-15,238,851,O
-12,253,862,O
-32,273,890,O
-48,300,887,O
-56,354,873,O
-64,416,844,O
-62,477,838,O
-12,550,817,O
7,595,845,O
32,613,877,O
58,568,934,O
54,503,973,O
49,454,995,O
55,408,1017,O
61,390,1008,O
74,402,987,O
60,383,989,O
50,345,969,O
25,291,958,O
16,237,985,O
4,184,1022,O
4,141,1030,O
-3,93,1062,O
-6,74,1061,O
-8,92,1066,O
9,110,1040,O
11,118,1007,O
38,101,1040,O
49,57,1053,O
40,15,1074,O
33,4,1050,O
49,11,1057,O
34,9,1027,O
41,-1,1054,O
45,-9,1029,O
42,-8,1004,O
27,-18,992,O
41,-38,1006,O
34,-51,978,O
19,-93,965,O
24,-9,865,O
49,10,823,O
37,42,792,O
52,67,762,O
60,90,759,O
59,117,747,O
77,115,758,O
82,135,763,O
88,126,762,O
88,137,759,O
95,161,738,O
101,203,708,O
122,239,705,O
135,278,682,O
151,287,695,O
180,280,742,O
198,269,818,O
205,252,870,O
205,241,901,O
218,261,881,O
226,306,882,O
251,367,839,O
256,416,824,O
277,449,824,O
307,420,792,O
304,416,807,O
297,398,829,O
307,391,823,O
312,411,859,O
326,436,875,O
340,451,863,O
343,482,855,O
355,507,827,O
363,508,839,O
356,511,842,O
380,488,833,O
375,461,839,O
416,439,825,O
412,415,840,O
407,428,885,O
446,437,908,O
433,436,986,O
450,453,983,O
454,435,1001,O
448,441,1007,O
481,424,991,O
512,388,1032,O
488,344,1089,O
493,313,1082,O
488,333,1076,O
485,345,1066,O
472,388,1019,O
486,413,998,O
496,419,1008,O
495,418,986,O
496,396,959,O
505,394,909,O
511,395,894,O
533,386,900,O
553,373,947,O
576,356,1028,O
581,315,1068,O
592,284,1050,O
595,306,1028,O
610,289,1041,O
607,330,986,O
619,338,920,O
621,327,911,O
623,297,949,O
634,262,974,O
637,225,1012,O
622,198,1037,O
609,191,1022,O
621,193,1016,O
628,194,1027,O
643,192,1014,O
625,177,1022,O
618,133,1031,O
619,129,1025,O
617,138,1036,O
615,144,1053,O
618,163,1036,O
613,166,1048,O
609,177,1021,O
609,188,985,O
602,189,980,O
599,176,957,O
581,177,939,O
579,179,939,O
588,153,963,O
593,132,952,O
575,110,964,O
556,102,982,O
559,124,959,O
559,153,944,O
564,151,945,O
558,155,954,O
569,139,931,O
546,141,943,O
558,118,970,O
552,77,976,O
525,64,980,O
518,56,972,O
508,55,988,O
518,47,989,O
498,28,1021,O
513,-9,1022,O
501,-30,1048,O
506,-57,1087,O
506,-69,1138,O
490,-79,1146,O
470,-70,1146,O
465,-54,1138,O
459,-34,1087,O
438,-17,991,O
409,-39,984,O
379,-52,1030,O
398,-27,1004,O
395,-37,996,O
400,-46,1010,O
385,-65,1063,O
384,-88,1066,O
371,-68,1034,O
379,-46,983,O
369,-11,954,O
366,9,933,O
348,3,888,O
320,-19,941,O
310,-57,964,O
291,-136,1017,O
265,-229,1061,O
227,-247,1061,O
237,-216,976,O
225,-161,915,O
224,-111,839,O
188,-103,791,O
160,-108,795,O
128,-147,842,O
130,-172,857,O
116,-219,904,O
114,-224,921,O
118,-223,888,O
133,-173,849,O
140,-137,819,O
119,-129,778,O
108,-117,766,O
92,-131,800,O
77,-118,824,O
87,-113,858,O
80,-127,888,O
81,-165,905,O
89,-162,877,O
95,-104,852,O
103,-49,817,O
97,-10,840,O
100,8,836,O
80,-4,856,O
78,-11,857,O
75,-17,867,O
96,-47,928,O
67,-66,974,O
76,-18,934,O
92,46,905,O
62,88,903,O
63,146,863,O
57,182,913,O
50,195,918,O
50,204,915,O
32,231,912,O
16,314,918,O
23,387,883,O
8,465,884,O
4,522,860,O
7,545,839,O
16,537,857,O
24,506,903,O
25,503,894,O
26,473,929,O
22,449,965,O
37,453,956,O
39,462,968,O
54,445,955,O
54,436,924,O
50,406,919,O
40,366,963,O
36,316,991,O
45,310,965,O
38,270,987,O
25,239,1027,O
6,185,1051,O
11,168,1047,O
1,157,1038,O
-17,175,1000,O
-10,183,967,O
-20,173,969,O
-12,155,982,O
-11,126,1006,O
4,126,1019,O
-3,102,1017,O
-10,81,1022,O
-12,84,994,O
-13,115,993,O
-4,147,946,O
-6,172,905,O
-6,184,917,O
14,180,950,O
-8,152,955,O
8,122,970,O
12,117,982,O
13,120,990,O
8,128,997,O
5,122,989,O
4,140,981,O
-1,148,965,O
1,150,977,O
10,148,996,O
16,150,996,O
17,136,1016,O
26,127,1029,O
29,146,1001,O
42,178,976,O
38,203,963,O
40,199,953,O
51,187,945,O
51,162,993,O
50,143,1018,O
57,159,1016,O
64,144,1053,O
56,119,1073,O
51,113,1073,O
48,103,1049,O
